timestamp,node,raw_line
06:42:32.512,MASTER,=== CYCLE 24 ===
06:42:32.522,MASTER,[TX] POLL:1
06:42:32.553,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.00 dB | RX#: 24
06:42:32.554,S2,[IGNORE] S1:DATA:24
06:42:32.564,S1,[TX] S1:DATA:24
06:42:32.584,S1,[IGNORE] POLL:2
06:42:32.596,MASTER,[RX] S1:DATA:24 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:32.596,MASTER,[TX] POLL:2
06:42:32.631,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 24
06:42:32.632,S1,[IGNORE] S2:DATA:24
06:42:32.642,S2,[TX] S2:DATA:24
06:42:32.676,MASTER,[RX] S2:DATA:24 | RSSI: -66 dBm | SNR: 9.50 dB
06:42:32.709,MASTER,--- STATISTIK ---
06:42:32.742,MASTER,S1: OK=24 | FAIL=0 | Data: 24
06:42:32.776,MASTER,S2: OK=24 | FAIL=0 | Data: 24
06:42:32.776,MASTER,Durasi siklus: 165 ms
06:42:32.814,MASTER,========================================
06:42:33.305,S2,[IGNORE] POLL:1
06:42:33.311,MASTER,========================================
06:42:33.312,MASTER,=== CYCLE 25 ===
06:42:33.322,MASTER,[TX] POLL:1
06:42:33.352,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.25 dB | RX#: 25
06:42:33.353,S2,[IGNORE] S1:DATA:25
06:42:33.363,S1,[TX] S1:DATA:25
06:42:33.383,S1,[IGNORE] POLL:2
06:42:33.395,MASTER,[RX] S1:DATA:25 | RSSI: -53 dBm | SNR: 9.75 dB
06:42:33.396,MASTER,[TX] POLL:2
06:42:33.431,S2,[RX] POLL:2 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 25
06:42:33.432,S1,[IGNORE] S2:DATA:25
06:42:33.442,S2,[TX] S2:DATA:25
06:42:33.476,MASTER,[RX] S2:DATA:25 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:33.509,MASTER,--- STATISTIK ---
06:42:33.542,MASTER,S1: OK=25 | FAIL=0 | Data: 25
06:42:33.575,MASTER,S2: OK=25 | FAIL=0 | Data: 25
06:42:33.576,MASTER,Durasi siklus: 165 ms
06:42:33.613,MASTER,========================================
06:42:34.104,S2,[IGNORE] POLL:1
06:42:34.110,MASTER,========================================
06:42:34.111,MASTER,=== CYCLE 26 ===
06:42:34.122,MASTER,[TX] POLL:1
06:42:34.153,S1,[RX] POLL:1 | RSSI: -56 dBm | SNR: 8.25 dB | RX#: 26
06:42:34.154,S2,[IGNORE] S1:DATA:26
06:42:34.163,S1,[TX] S1:DATA:26
06:42:34.184,S1,[IGNORE] POLL:2
06:42:34.194,MASTER,[RX] S1:DATA:26 | RSSI: -53 dBm | SNR: 9.25 dB
06:42:34.195,MASTER,[TX] POLL:2
06:42:34.230,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 9.00 dB | RX#: 26
06:42:34.231,S1,[IGNORE] S2:DATA:26
06:42:34.241,S2,[TX] S2:DATA:26
06:42:34.275,MASTER,[RX] S2:DATA:26 | RSSI: -65 dBm | SNR: 8.75 dB
06:42:34.308,MASTER,--- STATISTIK ---
06:42:34.341,MASTER,S1: OK=26 | FAIL=0 | Data: 26
06:42:34.374,MASTER,S2: OK=26 | FAIL=0 | Data: 26
06:42:34.375,MASTER,Durasi siklus: 165 ms
06:42:34.412,MASTER,========================================
06:42:34.905,S2,[IGNORE] POLL:1
06:42:34.910,MASTER,========================================
06:42:34.910,MASTER,=== CYCLE 27 ===
06:42:34.921,MASTER,[TX] POLL:1
06:42:34.952,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 8.75 dB | RX#: 27
06:42:34.953,S2,[IGNORE] S1:DATA:27
06:42:34.963,S1,[TX] S1:DATA:27
06:42:34.983,S1,[IGNORE] POLL:2
06:42:34.995,MASTER,[RX] S1:DATA:27 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:34.996,MASTER,[TX] POLL:2
06:42:35.030,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 9.00 dB | RX#: 27
06:42:35.031,S1,[IGNORE] S2:DATA:27
06:42:35.041,S2,[TX] S2:DATA:27
06:42:35.074,MASTER,[RX] S2:DATA:27 | RSSI: -65 dBm | SNR: 9.00 dB
06:42:35.108,MASTER,--- STATISTIK ---
06:42:35.141,MASTER,S1: OK=27 | FAIL=0 | Data: 27
06:42:35.174,MASTER,S2: OK=27 | FAIL=0 | Data: 27
06:42:35.175,MASTER,Durasi siklus: 165 ms
06:42:35.212,MASTER,========================================
06:42:35.703,S2,[IGNORE] POLL:1
06:42:35.709,MASTER,========================================
06:42:35.710,MASTER,=== CYCLE 28 ===
06:42:35.720,MASTER,[TX] POLL:1
06:42:35.751,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 28
06:42:35.752,S2,[IGNORE] S1:DATA:28
06:42:35.761,S1,[TX] S1:DATA:28
06:42:35.782,S1,[IGNORE] POLL:2
06:42:35.794,MASTER,[RX] S1:DATA:28 | RSSI: -52 dBm | SNR: 9.50 dB
06:42:35.794,MASTER,[TX] POLL:2
06:42:35.829,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 28
06:42:35.830,S1,[IGNORE] S2:DATA:28
06:42:35.840,S2,[TX] S2:DATA:28
06:42:35.874,MASTER,[RX] S2:DATA:28 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:35.907,MASTER,--- STATISTIK ---
06:42:35.941,MASTER,S1: OK=28 | FAIL=0 | Data: 28
06:42:35.974,MASTER,S2: OK=28 | FAIL=0 | Data: 28
06:42:35.975,MASTER,Durasi siklus: 165 ms
06:42:36.012,MASTER,========================================
06:42:36.503,S2,[IGNORE] POLL:1
06:42:36.509,MASTER,========================================
06:42:36.510,MASTER,=== CYCLE 29 ===
06:42:36.520,MASTER,[TX] POLL:1
06:42:36.551,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.00 dB | RX#: 29
06:42:36.553,S2,[IGNORE] S1:DATA:29
06:42:36.561,S1,[TX] S1:DATA:29
06:42:36.587,S1,[IGNORE] POLL:2
06:42:36.593,MASTER,[RX] S1:DATA:29 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:36.594,MASTER,[TX] POLL:2
06:42:36.629,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 9.25 dB | RX#: 29
06:42:36.630,S1,[IGNORE] S2:DATA:29
06:42:36.640,S2,[TX] S2:DATA:29
06:42:36.674,MASTER,[RX] S2:DATA:29 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:36.707,MASTER,--- STATISTIK ---
06:42:36.740,MASTER,S1: OK=29 | FAIL=0 | Data: 29
06:42:36.774,MASTER,S2: OK=29 | FAIL=0 | Data: 29
06:42:36.774,MASTER,Durasi siklus: 166 ms
06:42:36.812,MASTER,========================================
06:42:37.302,S2,[IGNORE] POLL:1
06:42:37.308,MASTER,========================================
06:42:37.309,MASTER,=== CYCLE 30 ===
06:42:37.319,MASTER,[TX] POLL:1
06:42:37.350,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 30
06:42:37.352,S2,[IGNORE] S1:DATA:30
06:42:37.360,S1,[TX] S1:DATA:30
06:42:37.387,S1,[IGNORE] POLL:2
06:42:37.393,MASTER,[RX] S1:DATA:30 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:37.393,MASTER,[TX] POLL:2
06:42:37.428,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 9.00 dB | RX#: 30
06:42:37.429,S1,[IGNORE] S2:DATA:30
06:42:37.439,S2,[TX] S2:DATA:30
06:42:37.473,MASTER,[RX] S2:DATA:30 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:37.506,MASTER,--- STATISTIK ---
06:42:37.540,MASTER,S1: OK=30 | FAIL=0 | Data: 30
06:42:37.573,MASTER,S2: OK=30 | FAIL=0 | Data: 30
06:42:37.574,MASTER,Durasi siklus: 166 ms
06:42:37.611,MASTER,========================================
06:42:38.102,S2,[IGNORE] POLL:1
06:42:38.108,MASTER,========================================
06:42:38.109,MASTER,=== CYCLE 31 ===
06:42:38.119,MASTER,[TX] POLL:1
06:42:38.151,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 31
06:42:38.152,S2,[IGNORE] S1:DATA:31
06:42:38.160,S1,[TX] S1:DATA:31
06:42:38.181,S1,[IGNORE] POLL:2
06:42:38.195,MASTER,[RX] S1:DATA:31 | RSSI: -53 dBm | SNR: 8.75 dB
06:42:38.195,MASTER,[TX] POLL:2
06:42:38.229,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.25 dB | RX#: 31
06:42:38.230,S1,[IGNORE] S2:DATA:31
06:42:38.239,S2,[TX] S2:DATA:31
06:42:38.274,MASTER,[RX] S2:DATA:31 | RSSI: -65 dBm | SNR: 9.00 dB
06:42:38.307,MASTER,--- STATISTIK ---
06:42:38.340,MASTER,S1: OK=31 | FAIL=0 | Data: 31
06:42:38.373,MASTER,S2: OK=31 | FAIL=0 | Data: 31
06:42:38.374,MASTER,Durasi siklus: 166 ms
06:42:38.411,MASTER,========================================
06:42:38.903,S2,[IGNORE] POLL:1
06:42:38.908,MASTER,========================================
06:42:38.909,MASTER,=== CYCLE 32 ===
06:42:38.919,MASTER,[TX] POLL:1
06:42:38.951,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.50 dB | RX#: 32
06:42:38.951,S2,[IGNORE] S1:DATA:32
06:42:38.961,S1,[TX] S1:DATA:32
06:42:38.981,S1,[IGNORE] POLL:2
06:42:38.992,MASTER,[RX] S1:DATA:32 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:38.993,MASTER,[TX] POLL:2
06:42:39.028,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 32
06:42:39.029,S1,[IGNORE] S2:DATA:32
06:42:39.039,S2,[TX] S2:DATA:32
06:42:39.073,MASTER,[RX] S2:DATA:32 | RSSI: -65 dBm | SNR: 8.75 dB
06:42:39.106,MASTER,--- STATISTIK ---
06:42:39.139,MASTER,S1: OK=32 | FAIL=0 | Data: 32
06:42:39.173,MASTER,S2: OK=32 | FAIL=0 | Data: 32
06:42:39.173,MASTER,Durasi siklus: 165 ms
06:42:39.210,MASTER,========================================
06:42:39.701,S2,[IGNORE] POLL:1
06:42:39.708,MASTER,========================================
06:42:39.708,MASTER,=== CYCLE 33 ===
06:42:39.718,MASTER,[TX] POLL:1
06:42:39.749,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.00 dB | RX#: 33
06:42:39.750,S2,[IGNORE] S1:DATA:33
06:42:39.760,S1,[TX] S1:DATA:33
06:42:39.780,S1,[IGNORE] POLL:2
06:42:39.792,MASTER,[RX] S1:DATA:33 | RSSI: -53 dBm | SNR: 9.25 dB
06:42:39.793,MASTER,[TX] POLL:2
06:42:39.827,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.25 dB | RX#: 33
06:42:39.829,S1,[IGNORE] S2:DATA:33
06:42:39.838,S2,[TX] S2:DATA:33
06:42:39.872,MASTER,[RX] S2:DATA:33 | RSSI: -65 dBm | SNR: 9.00 dB
06:42:39.905,MASTER,--- STATISTIK ---
06:42:39.938,MASTER,S1: OK=33 | FAIL=0 | Data: 33
06:42:39.972,MASTER,S2: OK=33 | FAIL=0 | Data: 33
06:42:39.972,MASTER,Durasi siklus: 164 ms
06:42:40.009,MASTER,========================================
06:42:40.501,S2,[IGNORE] POLL:1
06:42:40.507,MASTER,========================================
06:42:40.508,MASTER,=== CYCLE 34 ===
06:42:40.518,MASTER,[TX] POLL:1
06:42:40.548,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 34
06:42:40.549,S2,[IGNORE] S1:DATA:34
06:42:40.565,S1,[TX] S1:DATA:34
06:42:40.579,S1,[IGNORE] POLL:2
06:42:40.591,MASTER,[RX] S1:DATA:34 | RSSI: -52 dBm | SNR: 9.50 dB
06:42:40.592,MASTER,[TX] POLL:2
06:42:40.627,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 34
06:42:40.628,S1,[IGNORE] S2:DATA:34
06:42:40.637,S2,[TX] S2:DATA:34
06:42:40.671,MASTER,[RX] S2:DATA:34 | RSSI: -66 dBm | SNR: 9.00 dB
06:42:40.705,MASTER,--- STATISTIK ---
06:42:40.738,MASTER,S1: OK=34 | FAIL=0 | Data: 34
06:42:40.771,MASTER,S2: OK=34 | FAIL=0 | Data: 34
06:42:40.771,MASTER,Durasi siklus: 165 ms
06:42:40.809,MASTER,========================================
06:42:41.301,S2,[IGNORE] POLL:1
06:42:41.307,MASTER,========================================
06:42:41.307,MASTER,=== CYCLE 35 ===
06:42:41.318,MASTER,[TX] POLL:1
06:42:41.348,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.00 dB | RX#: 35
06:42:41.349,S2,[IGNORE] S1:DATA:35
06:42:41.359,S1,[TX] S1:DATA:35
06:42:41.379,S1,[IGNORE] POLL:2
06:42:41.391,MASTER,[RX] S1:DATA:35 | RSSI: -52 dBm | SNR: 9.50 dB
06:42:41.391,MASTER,[TX] POLL:2
06:42:41.427,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 35
06:42:41.428,S1,[IGNORE] S2:DATA:35
06:42:41.438,S2,[TX] S2:DATA:35
06:42:41.472,MASTER,[RX] S2:DATA:35 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:41.505,MASTER,--- STATISTIK ---
06:42:41.538,MASTER,S1: OK=35 | FAIL=0 | Data: 35
06:42:41.571,MASTER,S2: OK=35 | FAIL=0 | Data: 35
06:42:41.571,MASTER,Durasi siklus: 165 ms
06:42:41.609,MASTER,========================================
06:42:42.101,S2,[IGNORE] POLL:1
06:42:42.107,MASTER,========================================
06:42:42.107,MASTER,=== CYCLE 36 ===
06:42:42.118,MASTER,[TX] POLL:1
06:42:42.149,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 36
06:42:42.150,S2,[IGNORE] S1:DATA:36
06:42:42.158,S1,[TX] S1:DATA:36
06:42:42.179,S1,[IGNORE] POLL:2
06:42:42.191,MASTER,[RX] S1:DATA:36 | RSSI: -53 dBm | SNR: 9.75 dB
06:42:42.192,MASTER,[TX] POLL:2
06:42:42.227,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 36
06:42:42.228,S1,[IGNORE] S2:DATA:36
06:42:42.238,S2,[TX] S2:DATA:36
06:42:42.272,MASTER,[RX] S2:DATA:36 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:42.305,MASTER,--- STATISTIK ---
06:42:42.338,MASTER,S1: OK=36 | FAIL=0 | Data: 36
06:42:42.371,MASTER,S2: OK=36 | FAIL=0 | Data: 36
06:42:42.372,MASTER,Durasi siklus: 165 ms
06:42:42.410,MASTER,========================================
06:42:42.900,S2,[IGNORE] POLL:1
06:42:42.906,MASTER,========================================
06:42:42.907,MASTER,=== CYCLE 37 ===
06:42:42.917,MASTER,[TX] POLL:1
06:42:42.947,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 37
06:42:42.949,S2,[IGNORE] S1:DATA:37
06:42:42.959,S1,[TX] S1:DATA:37
06:42:42.978,S1,[IGNORE] POLL:2
06:42:42.990,MASTER,[RX] S1:DATA:37 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:42.991,MASTER,[TX] POLL:2
06:42:43.026,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 37
06:42:43.027,S1,[IGNORE] S2:DATA:37
06:42:43.037,S2,[TX] S2:DATA:37
06:42:43.071,MASTER,[RX] S2:DATA:37 | RSSI: -65 dBm | SNR: 9.00 dB
06:42:43.104,MASTER,--- STATISTIK ---
06:42:43.137,MASTER,S1: OK=37 | FAIL=0 | Data: 37
06:42:43.170,MASTER,S2: OK=37 | FAIL=0 | Data: 37
06:42:43.171,MASTER,Durasi siklus: 165 ms
06:42:43.208,MASTER,========================================
06:42:43.700,S2,[IGNORE] POLL:1
06:42:43.706,MASTER,========================================
06:42:43.706,MASTER,=== CYCLE 38 ===
06:42:43.717,MASTER,[TX] POLL:1
06:42:43.747,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 38
06:42:43.748,S2,[IGNORE] S1:DATA:38
06:42:43.758,S1,[TX] S1:DATA:38
06:42:43.778,S1,[IGNORE] POLL:2
06:42:43.790,MASTER,[RX] S1:DATA:38 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:43.791,MASTER,[TX] POLL:2
06:42:43.825,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 38
06:42:43.827,S1,[IGNORE] S2:DATA:38
06:42:43.836,S2,[TX] S2:DATA:38
06:42:43.870,MASTER,[RX] S2:DATA:38 | RSSI: -66 dBm | SNR: 8.75 dB
06:42:43.903,MASTER,--- STATISTIK ---
06:42:43.937,MASTER,S1: OK=38 | FAIL=0 | Data: 38
06:42:43.970,MASTER,S2: OK=38 | FAIL=0 | Data: 38
06:42:43.970,MASTER,Durasi siklus: 166 ms
06:42:44.008,MASTER,========================================
06:42:44.500,S2,[IGNORE] POLL:1
06:42:44.505,MASTER,========================================
06:42:44.506,MASTER,=== CYCLE 39 ===
06:42:44.517,MASTER,[TX] POLL:1
06:42:44.548,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 39
06:42:44.548,S2,[IGNORE] S1:DATA:39
06:42:44.557,S1,[TX] S1:DATA:39
06:42:44.578,S1,[IGNORE] POLL:2
06:42:44.590,MASTER,[RX] S1:DATA:39 | RSSI: -53 dBm | SNR: 9.25 dB
06:42:44.590,MASTER,[TX] POLL:2
06:42:44.626,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 39
06:42:44.627,S1,[IGNORE] S2:DATA:39
06:42:44.636,S2,[TX] S2:DATA:39
06:42:44.671,MASTER,[RX] S2:DATA:39 | RSSI: -66 dBm | SNR: 9.25 dB
06:42:44.703,MASTER,--- STATISTIK ---
06:42:44.738,MASTER,S1: OK=39 | FAIL=0 | Data: 39
06:42:44.770,MASTER,S2: OK=39 | FAIL=0 | Data: 39
06:42:44.771,MASTER,Durasi siklus: 166 ms
06:42:44.808,MASTER,========================================
06:42:45.299,S2,[IGNORE] POLL:1
06:42:45.305,MASTER,========================================
06:42:45.305,MASTER,=== CYCLE 40 ===
06:42:45.316,MASTER,[TX] POLL:1
06:42:45.347,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.50 dB | RX#: 40
06:42:45.348,S2,[IGNORE] S1:DATA:40
06:42:45.357,S1,[TX] S1:DATA:40
06:42:45.378,S1,[IGNORE] POLL:2
06:42:45.390,MASTER,[RX] S1:DATA:40 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:45.390,MASTER,[TX] POLL:2
06:42:45.425,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 40
06:42:45.426,S1,[IGNORE] S2:DATA:40
06:42:45.436,S2,[TX] S2:DATA:40
06:42:45.471,MASTER,[RX] S2:DATA:40 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:45.503,MASTER,--- STATISTIK ---
06:42:45.536,MASTER,S1: OK=40 | FAIL=0 | Data: 40
06:42:45.570,MASTER,S2: OK=40 | FAIL=0 | Data: 40
06:42:45.571,MASTER,Durasi siklus: 166 ms
06:42:45.608,MASTER,========================================
06:42:46.100,S2,[IGNORE] POLL:1
06:42:46.105,MASTER,========================================
06:42:46.106,MASTER,=== CYCLE 41 ===
06:42:46.116,MASTER,[TX] POLL:1
06:42:46.155,S2,[IGNORE] S1:DATA:41
06:42:46.156,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.00 dB | RX#: 41
06:42:46.156,S1,[TX] S1:DATA:41
06:42:46.177,S1,[IGNORE] POLL:2
06:42:46.189,MASTER,[RX] S1:DATA:41 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:46.190,MASTER,[TX] POLL:2
06:42:46.225,S2,[RX] POLL:2 | RSSI: -70 dBm | SNR: 8.25 dB | RX#: 41
06:42:46.226,S1,[IGNORE] S2:DATA:41
06:42:46.235,S2,[TX] S2:DATA:41
06:42:46.269,MASTER,[RX] S2:DATA:41 | RSSI: -65 dBm | SNR: 9.50 dB
06:42:46.303,MASTER,--- STATISTIK ---
06:42:46.337,MASTER,S1: OK=41 | FAIL=0 | Data: 41
06:42:46.370,MASTER,S2: OK=41 | FAIL=0 | Data: 41
06:42:46.371,MASTER,Durasi siklus: 165 ms
06:42:46.407,MASTER,========================================
06:42:46.899,S2,[IGNORE] POLL:1
06:42:46.904,MASTER,========================================
06:42:46.905,MASTER,=== CYCLE 42 ===
06:42:46.915,MASTER,[TX] POLL:1
06:42:46.946,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 42
06:42:46.947,S2,[IGNORE] S1:DATA:42
06:42:46.956,S1,[TX] S1:DATA:42
06:42:46.977,S1,[IGNORE] POLL:2
06:42:46.989,MASTER,[RX] S1:DATA:42 | RSSI: -53 dBm | SNR: 9.75 dB
06:42:46.990,MASTER,[TX] POLL:2
06:42:47.026,S2,[RX] POLL:2 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 42
06:42:47.027,S1,[IGNORE] S2:DATA:42
06:42:47.035,S2,[TX] S2:DATA:42
06:42:47.071,MASTER,[RX] S2:DATA:42 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:47.103,MASTER,--- STATISTIK ---
06:42:47.137,MASTER,S1: OK=42 | FAIL=0 | Data: 42
06:42:47.170,MASTER,S2: OK=42 | FAIL=0 | Data: 42
06:42:47.171,MASTER,Durasi siklus: 165 ms
06:42:47.214,MASTER,========================================
06:42:47.699,S2,[IGNORE] POLL:1
06:42:47.705,MASTER,========================================
06:42:47.705,MASTER,=== CYCLE 43 ===
06:42:47.717,MASTER,[TX] POLL:1
06:42:47.747,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 43
06:42:47.748,S2,[IGNORE] S1:DATA:43
06:42:47.756,S1,[TX] S1:DATA:43
06:42:47.777,S1,[IGNORE] POLL:2
06:42:47.790,MASTER,[RX] S1:DATA:43 | RSSI: -52 dBm | SNR: 9.25 dB
06:42:47.791,MASTER,[TX] POLL:2
06:42:47.825,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 43
06:42:47.826,S1,[IGNORE] S2:DATA:43
06:42:47.835,S2,[TX] S2:DATA:43
06:42:47.869,MASTER,[RX] S2:DATA:43 | RSSI: -65 dBm | SNR: 9.00 dB
06:42:47.902,MASTER,--- STATISTIK ---
06:42:47.935,MASTER,S1: OK=43 | FAIL=0 | Data: 43
06:42:47.968,MASTER,S2: OK=43 | FAIL=0 | Data: 43
06:42:47.969,MASTER,Durasi siklus: 165 ms
06:42:48.010,MASTER,========================================
06:42:48.498,S2,[IGNORE] POLL:1
06:42:48.504,MASTER,========================================
06:42:48.505,MASTER,=== CYCLE 44 ===
06:42:48.515,MASTER,[TX] POLL:1
06:42:48.546,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 44
06:42:48.546,S2,[IGNORE] S1:DATA:44
06:42:48.556,S1,[TX] S1:DATA:44
06:42:48.577,S1,[IGNORE] POLL:2
06:42:48.589,MASTER,[RX] S1:DATA:44 | RSSI: -53 dBm | SNR: 9.50 dB
06:42:48.589,MASTER,[TX] POLL:2
06:42:48.624,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 44
06:42:48.625,S1,[IGNORE] S2:DATA:44
06:42:48.634,S2,[TX] S2:DATA:44
06:42:48.668,MASTER,[RX] S2:DATA:44 | RSSI: -66 dBm | SNR: 10.00 dB
06:42:48.702,MASTER,--- STATISTIK ---
06:42:48.735,MASTER,S1: OK=44 | FAIL=0 | Data: 44
06:42:48.768,MASTER,S2: OK=44 | FAIL=0 | Data: 44
06:42:48.769,MASTER,Durasi siklus: 165 ms
06:42:48.815,MASTER,========================================
06:42:49.299,S2,[IGNORE] POLL:1
06:42:49.305,MASTER,========================================
06:42:49.305,MASTER,=== CYCLE 45 ===
06:42:49.315,MASTER,[TX] POLL:1
06:42:49.346,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 45
06:42:49.347,S2,[IGNORE] S1:DATA:45
06:42:49.357,S1,[TX] S1:DATA:45
06:42:49.377,S1,[IGNORE] POLL:2
06:42:49.389,MASTER,[RX] S1:DATA:45 | RSSI: -52 dBm | SNR: 9.50 dB
06:42:49.389,MASTER,[TX] POLL:2
06:42:49.425,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 45
06:42:49.426,S1,[IGNORE] S2:DATA:45
06:42:49.437,S2,[TX] S2:DATA:45
06:42:49.470,MASTER,[RX] S2:DATA:45 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:49.502,MASTER,--- STATISTIK ---
06:42:49.535,MASTER,S1: OK=45 | FAIL=0 | Data: 45
06:42:49.569,MASTER,S2: OK=45 | FAIL=0 | Data: 45
06:42:49.570,MASTER,Durasi siklus: 164 ms
06:42:49.606,MASTER,========================================
06:42:50.098,S2,[IGNORE] POLL:1
06:42:50.104,MASTER,========================================
06:42:50.104,MASTER,=== CYCLE 46 ===
06:42:50.116,MASTER,[TX] POLL:1
06:42:50.146,S1,[RX] POLL:1 | RSSI: -56 dBm | SNR: 9.00 dB | RX#: 46
06:42:50.147,S2,[IGNORE] S1:DATA:46
06:42:50.156,S1,[TX] S1:DATA:46
06:42:50.177,S1,[IGNORE] POLL:2
06:42:50.190,MASTER,[RX] S1:DATA:46 | RSSI: -52 dBm | SNR: 9.50 dB
06:42:50.191,MASTER,[TX] POLL:2
06:42:50.225,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.00 dB | RX#: 46
06:42:50.226,S1,[IGNORE] S2:DATA:46
06:42:50.236,S2,[TX] S2:DATA:46
06:42:50.269,MASTER,[RX] S2:DATA:46 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:50.302,MASTER,--- STATISTIK ---
06:42:50.336,MASTER,S1: OK=46 | FAIL=0 | Data: 46
06:42:50.369,MASTER,S2: OK=46 | FAIL=0 | Data: 46
06:42:50.369,MASTER,Durasi siklus: 165 ms
06:42:50.406,MASTER,========================================
06:42:50.898,S2,[IGNORE] POLL:1
06:42:50.904,MASTER,========================================
06:42:50.905,MASTER,=== CYCLE 47 ===
06:42:50.916,MASTER,[TX] POLL:1
06:42:50.946,S1,[RX] POLL:1 | RSSI: -58 dBm | SNR: 9.25 dB | RX#: 47
06:42:50.947,S2,[IGNORE] S1:DATA:47
06:42:50.957,S1,[TX] S1:DATA:47
06:42:50.976,S1,[IGNORE] POLL:2
06:42:50.988,MASTER,[RX] S1:DATA:47 | RSSI: -53 dBm | SNR: 9.75 dB
06:42:50.989,MASTER,[TX] POLL:2
06:42:51.025,S2,[RX] POLL:2 | RSSI: -69 dBm | SNR: 8.50 dB | RX#: 47
06:42:51.026,S1,[IGNORE] S2:DATA:47
06:42:51.035,S2,[TX] S2:DATA:47
06:42:51.068,MASTER,[RX] S2:DATA:47 | RSSI: -65 dBm | SNR: 9.25 dB
06:42:51.102,MASTER,--- STATISTIK ---
06:42:51.135,MASTER,S1: OK=47 | FAIL=0 | Data: 47
