timestamp,node,raw_line
07:10:38.154,MASTER,[RX] S2:DATA:12 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:38.154,MASTER,--- STATISTIK ---
07:10:38.154,MASTER,S1: OK=12 | FAIL=0 | Data: 12
07:10:38.156,MASTER,S2: OK=12 | FAIL=0 | Data: 12
07:10:38.157,MASTER,Durasi siklus: 147 ms
07:10:38.161,MASTER,========================================
07:10:38.659,MASTER,========================================
07:10:38.660,MASTER,=== CYCLE 13 ===
07:10:38.661,MASTER,[TX] POLL:1
07:10:38.692,S2,[IGNORE] POLL:1
07:10:38.693,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 13
07:10:38.695,S1,[TX] S1:DATA:13
07:10:38.730,S2,[IGNORE] S1:DATA:13
07:10:38.734,MASTER,[RX] S1:DATA:13 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:38.735,MASTER,[TX] POLL:2
07:10:38.765,S1,[IGNORE] POLL:2
07:10:38.768,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 9.00 dB | RX#: 13
07:10:38.769,S2,[TX] S2:DATA:13
07:10:38.806,S1,[IGNORE] S2:DATA:13
07:10:38.807,MASTER,[RX] S2:DATA:13 | RSSI: -62 dBm | SNR: 9.50 dB
07:10:38.810,MASTER,--- STATISTIK ---
07:10:38.812,MASTER,S1: OK=13 | FAIL=0 | Data: 13
07:10:38.815,MASTER,S2: OK=13 | FAIL=0 | Data: 13
07:10:38.815,MASTER,Durasi siklus: 149 ms
07:10:38.819,MASTER,========================================
07:10:39.318,MASTER,========================================
07:10:39.319,MASTER,=== CYCLE 14 ===
07:10:39.320,MASTER,[TX] POLL:1
07:10:39.350,S2,[IGNORE] POLL:1
07:10:39.352,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 14
07:10:39.353,S1,[TX] S1:DATA:14
07:10:39.390,S2,[IGNORE] S1:DATA:14
07:10:39.394,MASTER,[RX] S1:DATA:14 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:39.394,MASTER,[TX] POLL:2
07:10:39.424,S1,[IGNORE] POLL:2
07:10:39.425,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 14
07:10:39.427,S2,[TX] S2:DATA:14
07:10:39.464,S1,[IGNORE] S2:DATA:14
07:10:39.465,MASTER,[RX] S2:DATA:14 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:39.468,MASTER,--- STATISTIK ---
07:10:39.470,MASTER,S1: OK=14 | FAIL=0 | Data: 14
07:10:39.473,MASTER,S2: OK=14 | FAIL=0 | Data: 14
07:10:39.473,MASTER,Durasi siklus: 148 ms
07:10:39.482,MASTER,========================================
07:10:39.976,MASTER,========================================
07:10:39.977,MASTER,=== CYCLE 15 ===
07:10:39.978,MASTER,[TX] POLL:1
07:10:40.007,S2,[IGNORE] POLL:1
07:10:40.015,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 15
07:10:40.015,S1,[TX] S1:DATA:15
07:10:40.047,S2,[IGNORE] S1:DATA:15
07:10:40.051,MASTER,[RX] S1:DATA:15 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:40.051,MASTER,[TX] POLL:2
07:10:40.081,S1,[IGNORE] POLL:2
07:10:40.083,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 15
07:10:40.085,S2,[TX] S2:DATA:15
07:10:40.121,S1,[IGNORE] S2:DATA:15
07:10:40.123,MASTER,[RX] S2:DATA:15 | RSSI: -62 dBm | SNR: 9.25 dB
07:10:40.126,MASTER,--- STATISTIK ---
07:10:40.129,MASTER,S1: OK=15 | FAIL=0 | Data: 15
07:10:40.131,MASTER,S2: OK=15 | FAIL=0 | Data: 15
07:10:40.132,MASTER,Durasi siklus: 148 ms
07:10:40.135,MASTER,========================================
07:10:40.634,MASTER,========================================
07:10:40.634,MASTER,=== CYCLE 16 ===
07:10:40.636,MASTER,[TX] POLL:1
07:10:40.665,S2,[IGNORE] POLL:1
07:10:40.668,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 16
07:10:40.670,S1,[TX] S1:DATA:16
07:10:40.706,S2,[IGNORE] S1:DATA:16
07:10:40.709,MASTER,[RX] S1:DATA:16 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:40.709,MASTER,[TX] POLL:2
07:10:40.739,S1,[IGNORE] POLL:2
07:10:40.742,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 16
07:10:40.743,S2,[TX] S2:DATA:16
07:10:40.779,S1,[IGNORE] S2:DATA:16
07:10:40.782,MASTER,[RX] S2:DATA:16 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:40.784,MASTER,--- STATISTIK ---
07:10:40.787,MASTER,S1: OK=16 | FAIL=0 | Data: 16
07:10:40.790,MASTER,S2: OK=16 | FAIL=0 | Data: 16
07:10:40.790,MASTER,Durasi siklus: 149 ms
07:10:40.794,MASTER,========================================
07:10:41.293,MASTER,========================================
07:10:41.293,MASTER,=== CYCLE 17 ===
07:10:41.295,MASTER,[TX] POLL:1
07:10:41.324,S2,[IGNORE] POLL:1
07:10:41.326,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 17
07:10:41.328,S1,[TX] S1:DATA:17
07:10:41.364,S2,[IGNORE] S1:DATA:17
07:10:41.367,MASTER,[RX] S1:DATA:17 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:41.367,MASTER,[TX] POLL:2
07:10:41.397,S1,[IGNORE] POLL:2
07:10:41.400,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 9.00 dB | RX#: 17
07:10:41.402,S2,[TX] S2:DATA:17
07:10:41.437,S1,[IGNORE] S2:DATA:17
07:10:41.440,MASTER,[RX] S2:DATA:17 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:41.443,MASTER,--- STATISTIK ---
07:10:41.445,MASTER,S1: OK=17 | FAIL=0 | Data: 17
07:10:41.448,MASTER,S2: OK=17 | FAIL=0 | Data: 17
07:10:41.448,MASTER,Durasi siklus: 148 ms
07:10:41.452,MASTER,========================================
07:10:41.951,MASTER,========================================
07:10:41.952,MASTER,=== CYCLE 18 ===
07:10:41.953,MASTER,[TX] POLL:1
07:10:41.982,S2,[IGNORE] POLL:1
07:10:41.985,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 18
07:10:41.986,S1,[TX] S1:DATA:18
07:10:42.022,S2,[IGNORE] S1:DATA:18
07:10:42.026,MASTER,[RX] S1:DATA:18 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:42.026,MASTER,[TX] POLL:2
07:10:42.057,S1,[IGNORE] POLL:2
07:10:42.058,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 9.00 dB | RX#: 18
07:10:42.060,S2,[TX] S2:DATA:18
07:10:42.097,S1,[IGNORE] S2:DATA:18
07:10:42.098,MASTER,[RX] S2:DATA:18 | RSSI: -63 dBm | SNR: 9.75 dB
07:10:42.101,MASTER,--- STATISTIK ---
07:10:42.104,MASTER,S1: OK=18 | FAIL=0 | Data: 18
07:10:42.106,MASTER,S2: OK=18 | FAIL=0 | Data: 18
07:10:42.107,MASTER,Durasi siklus: 149 ms
07:10:42.111,MASTER,========================================
07:10:42.610,MASTER,========================================
07:10:42.610,MASTER,=== CYCLE 19 ===
07:10:42.612,MASTER,[TX] POLL:1
07:10:42.641,S2,[IGNORE] POLL:1
07:10:42.644,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.25 dB | RX#: 19
07:10:42.646,S1,[TX] S1:DATA:19
07:10:42.680,S2,[IGNORE] S1:DATA:19
07:10:42.684,MASTER,[RX] S1:DATA:19 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:42.684,MASTER,[TX] POLL:2
07:10:42.714,S1,[IGNORE] POLL:2
07:10:42.717,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 9.00 dB | RX#: 19
07:10:42.719,S2,[TX] S2:DATA:19
07:10:42.755,S1,[IGNORE] S2:DATA:19
07:10:42.757,MASTER,[RX] S2:DATA:19 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:42.759,MASTER,--- STATISTIK ---
07:10:42.762,MASTER,S1: OK=19 | FAIL=0 | Data: 19
07:10:42.765,MASTER,S2: OK=19 | FAIL=0 | Data: 19
07:10:42.765,MASTER,Durasi siklus: 148 ms
07:10:42.769,MASTER,========================================
07:10:43.269,MASTER,========================================
07:10:43.269,MASTER,=== CYCLE 20 ===
07:10:43.270,MASTER,[TX] POLL:1
07:10:43.301,S2,[IGNORE] POLL:1
07:10:43.301,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 20
07:10:43.304,S1,[TX] S1:DATA:20
07:10:43.339,S2,[IGNORE] S1:DATA:20
07:10:43.342,MASTER,[RX] S1:DATA:20 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:43.343,MASTER,[TX] POLL:2
07:10:43.374,S1,[IGNORE] POLL:2
07:10:43.375,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.25 dB | RX#: 20
07:10:43.377,S2,[TX] S2:DATA:20
07:10:43.414,S1,[IGNORE] S2:DATA:20
07:10:43.415,MASTER,[RX] S2:DATA:20 | RSSI: -63 dBm | SNR: 9.00 dB
07:10:43.418,MASTER,--- STATISTIK ---
07:10:43.421,MASTER,S1: OK=20 | FAIL=0 | Data: 20
07:10:43.424,MASTER,S2: OK=20 | FAIL=0 | Data: 20
07:10:43.425,MASTER,Durasi siklus: 149 ms
07:10:43.427,MASTER,========================================
07:10:43.928,MASTER,========================================
07:10:43.929,MASTER,=== CYCLE 21 ===
07:10:43.929,MASTER,[TX] POLL:1
07:10:43.957,S2,[IGNORE] POLL:1
07:10:43.960,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 21
07:10:43.962,S1,[TX] S1:DATA:21
07:10:43.998,S2,[IGNORE] S1:DATA:21
07:10:44.001,MASTER,[RX] S1:DATA:21 | RSSI: -53 dBm | SNR: 9.75 dB
07:10:44.001,MASTER,[TX] POLL:2
07:10:44.032,S1,[IGNORE] POLL:2
07:10:44.033,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 21
07:10:44.035,S2,[TX] S2:DATA:21
07:10:44.071,S1,[IGNORE] S2:DATA:21
07:10:44.073,MASTER,[RX] S2:DATA:21 | RSSI: -63 dBm | SNR: 9.50 dB
07:10:44.077,MASTER,--- STATISTIK ---
07:10:44.079,MASTER,S1: OK=21 | FAIL=0 | Data: 21
07:10:44.081,MASTER,S2: OK=21 | FAIL=0 | Data: 21
07:10:44.082,MASTER,Durasi siklus: 147 ms
07:10:44.085,MASTER,========================================
07:10:44.585,MASTER,========================================
07:10:44.585,MASTER,=== CYCLE 22 ===
07:10:44.586,MASTER,[TX] POLL:1
07:10:44.616,S2,[IGNORE] POLL:1
07:10:44.618,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 8.75 dB | RX#: 22
07:10:44.620,S1,[TX] S1:DATA:22
07:10:44.656,S2,[IGNORE] S1:DATA:22
07:10:44.660,MASTER,[RX] S1:DATA:22 | RSSI: -53 dBm | SNR: 9.25 dB
07:10:44.660,MASTER,[TX] POLL:2
07:10:44.689,S1,[IGNORE] POLL:2
07:10:44.692,S2,[RX] POLL:2 | RSSI: -66 dBm | SNR: 8.75 dB | RX#: 22
07:10:44.693,S2,[TX] S2:DATA:22
07:10:44.730,S1,[IGNORE] S2:DATA:22
07:10:44.732,MASTER,[RX] S2:DATA:22 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:44.735,MASTER,--- STATISTIK ---
07:10:44.737,MASTER,S1: OK=22 | FAIL=0 | Data: 22
07:10:44.740,MASTER,S2: OK=22 | FAIL=0 | Data: 22
07:10:44.741,MASTER,Durasi siklus: 147 ms
07:10:44.744,MASTER,========================================
07:10:45.243,MASTER,========================================
07:10:45.244,MASTER,=== CYCLE 23 ===
07:10:45.245,MASTER,[TX] POLL:1
07:10:45.274,S2,[IGNORE] POLL:1
07:10:45.277,S1,[RX] POLL:1 | RSSI: -59 dBm | SNR: 9.00 dB | RX#: 23
07:10:45.278,S1,[TX] S1:DATA:23
07:10:45.314,S2,[IGNORE] S1:DATA:23
07:10:45.317,MASTER,[RX] S1:DATA:23 | RSSI: -53 dBm | SNR: 9.50 dB
07:10:45.318,MASTER,[TX] POLL:2
07:10:45.348,S1,[IGNORE] POLL:2
07:10:45.351,S2,[RX] POLL:2 | RSSI: -67 dBm | SNR: 9.00 dB | RX#: 23
07:10:45.352,S2,[TX] S2:DATA:23
07:10:45.388,S1,[IGNORE] S2:DATA:23
07:10:45.390,MASTER,[RX] S2:DATA:23 | RSSI: -63 dBm | SNR: 9.25 dB
07:10:45.393,MASTER,--- STATISTIK ---
07:10:45.396,MASTER,S1: OK=23 | FAIL=0 | Data: 23
07:10:45.398,MASTER,S2: OK=23 | FAIL=0 | Data: 23
07:10:45.399,MASTER,Durasi siklus: 148 ms
07:10:45.402,MASTER,========================================
07:10:45.901,MASTER,========================================
07:10:45.901,MASTER,=== CYCLE 24 ===
07:10:45.903,MASTER,[TX] POLL:1
07:10:45.933,S2,[IGNORE] POLL:1
